,title,jobclass,url,jobdescription
83,Data Analyst,data analyst,/rc/clk?jk=1ad24eba2cc898b0&fccid=261c0771a0ed6399&vjs=3,"Job Description Job Purpose Tune Core is seeking a qualified candidate who thrives in fast-paced environments and is able to provide impactful solutions for all business needs. The ideal candidate will be responsible for building complex reports through segmentation and analysis of large datasets in a complex data environment. They will additionally be fulfilling ad-hoc data requests within tight deadlines and are preferably comfortable working with financial and marketing data. They will report to the Data Team and work in a cross-functional capacity supporting all internal departments, including, but not limited to Marketing, Product, Business Development, Tech & Operations. The tasks and responsibilities of this position include, but are not limited to Create, maintain, and improve upon new and existing reports in order to extract actionable insights and make recommendations that will drive decisions across the business Extract, transform, cleanse and synthesize data from a variety of data sources Fulfill ad-hoc requests and communicate results to stakeholders and related teams Liaise between multiple departments to develop reports relating to marketing, finance, product performance and consumer behavior across all products Validate and own accuracy and integrity of data results. Additional responsibilities will include oversight and improvement of existing ETL processes along with the in-house dev-ops team. Skills/Qualifications Experience Some coursework or experience in Accounting/Finance/Marketing is a plus 2-3 years of proven work experience as a data analyst or business data analyst Strong analytical skills with the ability to collect, organize and analyze significant amounts of data with attention to detail and accuracy Knowledge of statistics and experience using statistical packages such as Python, R, Excel, SPSS, SAS, etc. for analyzing datasets. Proficiency in SQL and in-depth knowledge of common RDBMS systems such as My SQL, SQL Server, Postgre SQL. Some amount of experience using BI tools such as Tableau, Qlikvue, Looker, Power BI etc. is desirable. Excellent communication and interpersonal skills. Should be self-motivated and be able to provide creative solutions in a rapidly changing environment. Desire to work in a small to medium business environment and improve processes, procedures and controls through redesign and/or automated solutions Knowledge of SQL, MS Excel, MS Access, RDBMS Concepts, R/Python Education BS in Mathematics, Economics, Computer Science, Information Management or Statistics Powered by Jazz HR S Cv739NHWV"
84,Data Analyst / BI Developer,data analyst,/rc/clk?jk=159e912770595041&fccid=52e389f72860d9b3&vjs=3,"Cafe Media empowers over 2,500 premium publishers, with a collective reach of over 164MM monthly unique visitors #11 largest Comscore property in May 2020 , to make a living doing what they love – producing great content – while we manage the advertising for them. From food to home to news and technology and more, we represent the influential voices who make the internet a better place. As the largest exclusive publisher network, with direct access to code-on-page and underlying datasets, we have a unique capability to build innovative products that span across publishers, advertisers and consumers. We’re looking for someone to join the Data Intelligence team to use their quantitative and technical skills to help us develop insights and reporting that make our products stronger, our processes and actions more effective and lead to stronger impact for our publishers. The ideal candidate has both strong technical skills, in SQL and dashboard building, and communication skills, in being able to effectively share findings and recommendation. Data Analyst / BI Developer Design and plan BI reports, as well as debug, monitor, and troubleshoot BI solutions. Write relational and multidimensional database queries. Form productive relationships with internal customers by listening, clarifying, and responding effectively. Provide accurate and timely answers to routine questions from customers. Act as the first line of support for data questions and issues and strive to become data subject matter expert for the company. Responsible for programs that are accurate, efficient and well documented. Work collaboratively with peers to develop quality protocols, schema, and reports per agreed timelines. Participate on project teams. Responsible for writing fundamental documentation in a clear, concise manner, adhering to standards. Skills Strong experience with programming in SQL required Experience working with Looker Command-line experience with shell scripting and software development with python and pyspark skills preferred Highly skilled in Excel Strong understanding of online media industry preferred BA/BS required Cafe Media is an equal opportunity employer Powered by Jazz HR wn F Ank K9g S"
85,"Data Analyst, Public Health Programs",data analyst,/company/Vital-Strategies/jobs/Data-Analyst-88e2b7405be4c06f?fccid=3398946381ceadd1&vjs=3,"Vital Strategies, headquartered in New York City, is an international public health organization. Our programs strengthen public health systems and address the world’s leading causes of illness, injury and death. We currently work in 73 countries, supporting data-driven decision making in government, advancing evidence-based public health policies and mounting strategic communication campaigns. Vital Strategies’ priorities are driven by the greatest potential to improve and save lives. They include non-communicable disease prevention, cardiovascular health promotion, tobacco control, road safety, obesity prevention, epidemic prevention, overdose prevention, environmental health, vital statistics systems building and multidrug-resistant tuberculosis treatment research. Our programs are primarily concentrated in low- and middle-income countries in Africa, Latin America, Asia and the Pacific; the Overdose Prevention Program is our first initiative in the U. S. Please visit our website at www. vitalstrategies. org to find out more about our work. Vital Strategies offers highly competitive compensation and comprehensive benefits. Vital welcomes and supports a diverse, inclusive work environment. As such, our commitment is to promote equal employment opportunities EEO for all applicants seeking employment. The Public Health Programs division leads several programs including but not limited to The Bloomberg Philanthropies Data for Health D4H Initiative which aims to enhance the quality and use of public health data to support decision-making on public health policies, in collaboration with numerous technical and in-country, regional and global partners. The four main programs of D4H include the Civil Registration and Vital Statistics CRVS , Data Impact, Cancer Registry and the Global Grants Program – all working across multiple countries. The Partnership for Healthy Cities, a network of 70-plus city governments in Latin America, Africa, and Asia works to improve noncommunicable disease NCD and injury prevention through high-impact policy and other interventions; the Road Safety program, part of the Bloomberg Philanthropies Global Road Safety Initiative, aims to reduce road fatalities and injuries through the support of evidence-based interventions to cities, primarily in lower and middle income countries. And the Overdose Prevention Program, Vital Strategies’ first initiative in the U. S. , works with local partners and provides technical assistance towards reforming policies, developing or enhancing innovative programs and mobilizing communities at the neighborhood, municipal, county and state levels. Vital Strategies is seeking to hire a full-time Data Analyst who will combine their analytical expertise with a passion for public health to support the PHP division with the development of financial reports and dashboards to better inform programmatic decisions regarding budget and to improve overall stewardship of grant funds. The Data Analyst will work collaboratively across several programs within the Public Health and Finance Divisions to analyze and convert existing programmatic data into powerful reports and visualizations that effectively and rapidly enable analysis for decision making. The Data Analyst will also have the opportunity to support programmatic operations with activities such as the analysis of monitoring and evaluating metrics or analysis of programmatic expenditures. Core Responsibilities Support Public Health Program and grant managers with financial and programmatic data to inform decision making and improve stewardship of grant funds. Analyze existing data sources and data flow for program management and decision-making support in the development of data models for ETL Extraction, Transformation and Load process of selected data sources Identify and interpret trends or patterns in complex data sets Create powerful and user-friendly dashboards using data table and chart visualizations to improve analytical and decision-making capabilities for program staff and division leadership Maintain and update existing budget reports and dashboards for program management and decision-making Prepare and complete ad-hoc reports and data sets Communicate results to non-statistical audiences using data visualization Responsible for regular review, and overall data quality, of various financial, operational and programmatic data sets, working with program and finance staff to resolve errors in data Meet with program staff to identify data needs and support in the creation of dashboards, and analytical tools using Net Suite and Power BI Qualifications Minimum of four-six years of related work experience Knowledge and direct experience using Power BI DAX functions, Power Query preferred, however experience with other data visualization platforms and statistical systems will be accepted Knowledge and direct experience using Net Suite preferred Experience with data management and data visualization Bachelor’s degree in a related field Interest and/or experience in grants management preferred Prior experience working in non-profit, grants, or finance sectors preferred Advanced understanding of database management system technology and architecture Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong analytical skills with the ability to collect, organize, analyze and disseminate significant amounts of information with attention to detail and accuracy Ability to effectively communicate with a range of stakeholders Proven ability to collaborate well with others How to Apply Please submit a CV and cover letter, including salary expectations, through the Vital Strategies Career Center. The deadline for applications is September 10, 2020. Only shortlisted candidates will be contacted. https //chp. tbe. taleo. net/chp01/ats/careers/v2/view Requisition?org=VITASTRA&cws=37&rid=219Job Type Full-time Pay $53,389. 00 $110,473. 00 per year Schedule Monday to Friday Work Remotely Temporarily due to COVID-19"
86,Clinical Research Data Analyst,data analyst,/rc/clk?jk=197f0866b2f46aad&fccid=bd976cc171c690e0&vjs=3,"Requisition no 508179 Work type Full Time Location Medical Center School/Department Biomedical Informatics Grade Grade 105 Categories Research Lab and Non-Lab Position Summary The Department of Biomedical Informatics DBMI at Columbia University has an immediate opening for a talented and self-motivated Clinical Research Data Analyst who has strength in collaborative work in a medical/ healthcare setting and an interest in electronic health record EHR research. This individual should have a passion for advancing large scale observational research. DBMI is responsible for curating EHR data from a network of health provider organizations across the country. With the current pandemic, we are focused on reviewing and analyzing COVID data from the network. Current available position is grant-funded. Columbia University's Department of Biomedical Informatics is internationally recognized as one of the best programs of its kind. Our mission is to improve health for society by focusing on discovery and impact we develop new informatics methods, enrich the biomedical knowledge base, and enhance the health of the population. Employees of the department are passionate, friendly and resourceful. Responsibilities Use SQL to analyze data quality checking for conformance, completeness, and plausibility of EHR data; Develop programs in Python to automatically detect, organize, quantify, display, and communicate data quality issues; Conduct research to determine future means of assessing data quality; Facilitate interaction between CUIMC and data partners and between different data partners. Minimum Qualifications Requires a bachelor’s degree or equivalent in education and experience in computer science, data science, epidemiology, statistics, or a relevant field for analyzing large data sets, plus four years of related experience Other Requirements The incumbent will work under the direction of the faculty members leading the project. He/she will work closely with the project’s team, including members of other labs within the department and external partners. The incumbent must have excellent organizational skills with attention to detail, ability to multi-task in a fast-paced environment, and work under deadlines, requires exceptional programming, communication oral and written and interpersonal skills, and experience and comfort working independently. Experience with agile development is a plus Equal Opportunity Employer / Disability / Veteran Columbia University is committed to the hiring of qualified local residents. Applications open Aug 10 2020 Eastern Daylight Time Applications close "
87,Data Analyst - AVP,data analyst,/rc/clk?jk=5fe6e1fc060e5ecc&fccid=3b98171e4a0fd997&vjs=3,"Description Job description to be developed, please work with your recruiter on this. Job description to be developed, please work with your recruiter on this. The above statements are intended to describe the general nature and level of work being performed. They are not intended to be construed as an exhaustive list of all responsibilities duties and skills required of personnel so classified. "
88,Staff Business Data Analyst,data analyst,/rc/clk?jk=cdbd7d13bdcb349c&fccid=9784ae78e9834539&vjs=3,"Overview Come join Intuit as a Staff Business Data Analyst. What you'll bring What you will bring 7+ years of experience working in finance, business or other related analytics fields Highly proficient in SQL, Tableau/Qlik Sense, and Excel. R and Python are preferred Good understanding of E2E Procurement processes and tools Coupa, Aravo, etc. Ability to tell stories with data, educates effectively, and instills confidence in recommendations, motivating others to act on them Strong analytical and problem-solving skills able to develop and use structured approaches to identify root causes and recommend resolutions can present results in meaningful terms Lead the gathering of business requirements, analysis of source systems, definition of underlying data sources and transformation requirements, documents data & process flows Design and monitor business processes, business rules, metrics and standard operating procedures as a result of improvement initiatives Ability to manage multiple projects simultaneously to meet objectives and deadlines Experience developing and gaining acceptance for proposed solutions and business cases with senior level technical and business leaders Outstanding communications skills with both technical and non-technical colleagues Strong organizational skills, time management, portfolio prioritization experience, and accountability required Technical undergraduate degree required Engineering, Computer Science, Statistics, Analytics etc. ; advanced degree preferred or equivalent experience How you will lead How you will lead Provides guidance and thought partnership to Business leaders and stakeholders on how best to harness available data in support of critical business needs and goals Partner with business owners within and outside GBS to enable decision support and key business insights through Automated Reporting Partner within the team to measure impact of business strategy and answer ad-hoc analytic questions and train users to self-serve standard reports leveraging Qlik Sense/Tableau Pursue data quality, troubleshoot data validation, and see issues to resolution Provides to business stakeholders the entrepreneurial guidance essential for appropriately interpreting and building on findings"
89,Data Analyst III (Healthcare Analytics),data analyst,/rc/clk?jk=efc15ac83d9a3603&fccid=5ece327da33e0274&vjs=3,"Position Purpose Interpret and analyze data from multiple sources including claims, provider, member, and encounters data. Identify and assess the business impact of trends Develop, maintain, and troubleshoot complex scripts and reports developed using SQL, Microsoft Excel, or other analytics tools Contribute to the planning and execution of large-scale projects with limited direction from leadership Assist in the design, testing, and implementation of process enhancements and identify opportunities for automation Identify and perform root-cause analysis of data irregularities and present findings and proposed solutions to leadership and/or customers Manage multiple, variable tasks and data review processes with limited supervision within targeted timelines and thrive in a demanding, quickly changing environment Apply expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how customers interact with analytic products Partner cross-functionally at all levels of the organization and effectively, both verbally and visually, communicate findings and insights to non-technical business partners Independently engage with customers and business partners to gather requirements and validate results Communicate and present data-driven insights and recommendations to both internal and external stakeholders, soliciting and incorporating feedback when required Provide technical guidance to junior analysts The Data Analyst Healthcare Analytics will have the opportunity to make a significant impact through the discovery, development, and implementation of leading-edge analytics that answer important business questions. The analyst will collaborate with key corporate and health plan business partners for the purpose of identifying and delivering robust reporting and analytics capabilities to drive improved business performance. Education/Experience Bachelor’s degree in business, economics, statistics, mathematics, actuarial science, public health, health informatics, healthcare administration, finance or related field or equivalent experience. Master's degree preferred. 4+ years of experience working with large databases, data verification, and data management or 2+ years of IT experience. Healthcare analytics experience preferred. Ability to integrate, validate, and reconcile data from multiple sources as well as design and construct analysis tools that extract, prepare, analyze, and store/present results to support business needs. Knowledge of query development using SQL or other coding languages. Knowledge of basic statistical, analytical, or data mining techniques including basic data modeling, trend analysis, and root-cause analysis preferred. Working knowledge of analytical tools, including R, Python, SAS, Arc GIS, QGIS, Microstrategy, Tableau, Hadoop, or related tools preferred. Working knowledge of relational databases preferred. Working knowledge of automation capabilities such as batch processes, stored procedures, scripting languages, Microstrategy, or other tools preferred. Risk Adjustment Experience in risk adjustment, clinical coding, financial reporting/analysis, or CMS/State encounters and regulatory file submissions preferred; Experience with data mining, population health, and statistical modeling preferred. This is an office-based role. Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law. "
90,Data Analyst with Governance Experience,data analyst,/pagead/clk?mo=r&ad=-6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBNGhZvRfJ822RSR1sk8CpT8TJSsm3b74huJUFjSMgzjcXRSn1CyfI9MKpFmX0EMyAV_z4N0GP4T2-XoSxnfmhT9oLgomCilqw1ofKqOHhZsaWexx3QeMBk4uWYk2WUupWytQlGoGcFx3zcSh1oudHly2S1r8kXwVNwan3FM99TKwPwDD1InhXmGAy-1G7EvJ4XCUf_vcVMVSTdRNgT9mq4Zx69aYdareVXvlFwteiCE_QdkU2d6UG7ROlDLtgctINl3cW1wuHpdYfvl0Vl4r8mn-xiRUYRj8w58RA-8rITEi-6n4xOHqOdusTYFGkOHK6UbIGoAPdAp-K8BOPLmum-_9J-XP6q1xshd2_ApTbUJo_CpDLUsNLV6IIitPV79gEQKCW6m51jQRcRjcm3QF7x1xXpeZbfkBnKgku75wFKaKN0q1R7TjYFuxUC_MHEOLIYhllg6vgab3Q77bmgZ1L13jgcYAd-NsqPTK5kPLiU1rsB3GhkYeta6whd1FlMBCTOEpTIm-KdpuxoUWks0340=&p=7&fvj=0&vjs=3,"RESPONSIBILITIES Kforce has a client that is seeking a Dn A Governance Experienced Professional in New York, NY. Summary The Consultant will serve as lead facilitator of all data and analytics governance and sub-committee meetings. This role will participate in the development of a range of data and analytics policies addressing data asset quality, security, privacy, life cycle, definitions and models. Responsibilities Engages with data and analytics governance committee, sub-committee and workgroup members and presenters on meeting agenda, materials and follow-up activities Applies practical knowledge of job area typically obtained through advanced education and work experience. Able to works independently with general supervision Responsible for influencing others within the job area through explanation of Dn A services, policies and practices REQUIREMENTS Bachelor's degree in Data Sciences, Computer Science, Mathematics, Engineering, Business Administration, or related disciplines Minimum of 2 years of experience in the field of data and analytics product/service governance, development, and/or performance management A satisfactory combination of education, training and experience Demonstrated experience developing or enforcing data and analytics policies Must have experience supporting Data and Analytics Governance framework, including preparing standard Governance meeting materials Strong communication skills with an obsessive eye towards planning and details Proficient with Microsoft Office, Visio and Share Point tools strongly desired Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. "
91,"Health Informatics Data Analyst, Bureau of Immunization",data analyst,/rc/clk?jk=47c60f693dcf5f65&fccid=4146d8487cdbf799&vjs=3,"The New York City NYC Department of Health and Mental Hygiene DOHMH Bureau of Immunization BOI Citywide Immunization Registry CIR is a highly complex central record-keeping system established by DOHMH to track the immunization status of individual New Yorkers and immunization coverage levels of the NYC population in a timely manner. The CIR is accessible to licensed health care providers, parents, and agencies authorized by DOHMH for the retrieval of immunization records for the purpose of ensuring that New Yorkers receive all recommended immunizations and are thereby protected from vaccine-preventable diseases. DUTIES WILL INCLUDE BUT NOT BE LIMITED TO Conducts research to evaluate BOI programs and policies; assists in the preparation of abstracts, articles, and presentations for local and national publications, conferences, and meetings; Carries out research and analyses to identify gaps in data completeness and accuracy of immunization reporting as well as issues with the HL7 Web Service, e. g. , spikes in message failures or connectivity problems; Runs standard and ad-hoc queries to support Centers for Disease Control and Prevention research and evaluation projects funded by supplemental grants Develops reporting tools and reporting program metrics for BOI initiatives, including the COVID-19 vaccination campaign, to meet monitoring, research, and evaluation requirements of senior management; Designs, develops and maintains database reports and mechanisms to assist senior management in improving operations of the CIR and Master Child Index systems; Acts as the lead liaison to technology contractor staff and internal technical staff for ensuring reliable day-to-day operations and security in accordance with DOHMH, state, and federal standards; Coordinates and performs systems and database support and maintenance onsite and at remote data center. Minimum Qual Requirements 1. For Assignment Level I only physical, biological and environmental sciences and public health A master's degree from an accredited college or university with a specialization in an appropriate field of physical, biological or environmental science or in public health. To be appointed to Assignment Level II and above, candidates must have 1. A doctorate degree from an accredited college or university with specialization in an appropriate field of physical, biological, environmental or social science and one year of full-time experience in a responsible supervisory, administrative or research capacity in the appropriate field of specialization; or 2. A master's degree from an accredited college or university with specialization in an appropriate field of physical, biological, environmental or social science and three years of responsible full-time research experience in the appropriate field of specialization; or 3. Education and/or experience which is equivalent to ""1"" or ""2"" above. However, all candidates must have at least a master's degree in an appropriate field of specialization and at least two years of experience described in ""2"" above. Two years as a City Research Scientist Level I can be substituted for the experience required in ""1"" and ""2"" above. NOTE Probationary Period Appointments to this position are subject to a minimum probationary period of one year. Preferred Skills Strong oral and written communication skills Strong organizational skills and ability to multi-task Ability to handle multiple and diverse work assignments in an automated environment Comprehensive data analysis experience and knowledge in research methodology Proficiency in SQL query language, R or SAS, PYTHON Linux systems skills Expertise with relational database management systems Java, JSP, Servlet, Apache and Tomcat skills Additional Information **IMPORTANT NOTES TO ALL CANDIDATES Please note If you are called for an interview you will be required to bring to your interview copies of original documentation, such as A document that establishes identity for employment eligibility, such as A Valid U. S. Passport, Permanent Resident Card/Green Card, or Driver’s license. Proof of Education according to the education requirements of the civil service title. Current Resume Proof of Address/NYC Residency dated within the last 60 days, such as Recent Utility Bill i. e. Telephone, Cable, Mobile Phone Additional documentation may be required to evaluate your qualification as outlined in this posting’s “Minimum Qualification Requirements” section. Examples of additional documentation may be, but not limited to college transcript, experience verification or professional trade licenses. If after your interview you are the selected candidate you will be contacted to schedule an on-boarding appointment. By the time of this appointment you will be asked to produce the originals of the above documents along with your original Social Security card. **LOAN FORGIVENESS The federal government provides student loan forgiveness through its Public Service Loan Forgiveness Program PSLF to all qualifying public service employees. Working with the DOHMH qualifies you as a public service employee and you may be able to take advantage of this program while working full-time and meeting the program’s other requirements. Please visit the Public Service Loan Forgiveness Program site to view the eligibility requirements https //studentaid. ed. gov/sa/repay-loans/forgiveness-cancellation/public-service ""FINAL APPOINTMENTS ARE SUBJECT TO OFFICE OF MANAGEMENT & BUDGET APPROVAL” To Apply Apply online with a cover letter to https //a127-jobs. nyc. gov/. In the Job ID search bar, enter job ID number # 442381. We appreciate the interest and thank all applicants who apply, but only those candidates under consideration will be contacted. The NYC Health Department is committed to recruiting and retaining a diverse and culturally responsive workforce. We strongly encourage people of color, people with disabilities, veterans, women, and lesbian, gay, bisexual, and transgender and gender non-conforming persons to apply. All applicants will be considered without regard to actual or perceived race, color, national origin, religion, sexual orientation, marital or parental status, disability, sex, gender identity or expression, age, prior record of arrest; or any other basis prohibited by law. NOTE This position is open to qualified persons with a disability who are eligible for the 55-a Program. Please indicate in your resume that you would like to be considered for the position under the 55-a Program. Residency Requirement New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview. "
92,Senior Data Analyst - CRM,data analyst,/rc/clk?jk=21cbe36aaec8d01b&fccid=d440534677583830&vjs=3,"Zeta Global CRM division provides email, database and interactive marketing services worldwide to clients, the company’s services include strategic campaign planning and optimization, test design, creative development including rich media , campaign execution, web application development, research, and advanced analytics. The Analytics team is currently seeking a Senior Analyst. As a Senior Analyst, you will use a variety of data sources and software tools such as SQL, Excel and internal tools to develop reports and insights based on specification provided by clients or client analytical leads. Primary Job Responsibilities Work with digital marketing and CRM partners to understand clients’ requests, design proper metrics reports and dashboard. Handle data gathering and analysis construction with a variety of data sources and tools. Develop reports and customized analysis, data organizing and cleansing, and analysis and presentation Create easy-to-understand data visualization, presentations and provide logical insights and actionable recommendations to clients. Work with BI and technical team to prioritize and identify the opportunity to automate reports. Streamline the reporting process; develop repeatable and scalable process and coding across multiple systems and platforms Work with various businesses and technical teams to make sure the data presented are accurate and flawless. Well document the standard reporting or analysis procedures and other necessary documents. Job Requirements Minimum Bachelor’s degree in Computer Programming, Statistics, Marketing Analytics or related technical/quantitative field; Master degree a plus Minimum 3 years of professional experience in an analytical role prior experience in Agency/consulting or Email industry a plus , digital marketing, database marketing and web analytics a plus Experience working in rational database, SQL coding, SAS or R or Python programming and extensive Excel skills Experience working in BI tools, such as Tableau, Microstrategy, Jasper, etc. Experience in development, presentation and/or deployment of predictive model and segmentation is strongly preferred; knowledge of Machine Learning approaches a plus Experience working with 3rd party data providers such as Acxiom, IRI a plus Able to take broad specifications or requests from client and ask the right “questions” to help fine tune the request to help deliver reporting needs. Be able to conduct data investigation when issue arises both independently and/or working with cross functional technical resources, if required, to solve problem Good verbal and written communication skills; Attention to details, be able to identify data gaps/abnormality in output Able to plan, organize, & work on multiple projects at once #LI-MC1 About Zeta Global Zeta Global is a data-powered marketing technology company with a heritage of innovation and industry leadership. Founded in 2007 by entrepreneur David A. Steinberg and John Sculley, former CEO of Apple Inc and Pepsi-Cola, the Company combines the industry’s 3rd largest proprietary data set 2. 4B+ identities with Artificial Intelligence to unlock consumer intent, personalize experiences and help our clients drive business growth. Our technology runs on the Zeta Marketing Platform, which powers ‘end to end’ marketing programs for some of the world’s leading brands. With expertise encompassing all digital marketing channels – Email, Display, Social, Search and Mobile – Zeta orchestrates acquisition and engagement programs that deliver results that are scalable, repeatable and sustainable. Zeta Global is an Equal Opportunity/Affirmative Action employer and does not discriminate on the basis of race, gender, ancestry, color, religion, sex, age, marital status, sexual orientation, gender identity, national origin, medical condition, disability, veterans status, or any other basis protected by law. Zeta Global Recognized in Enterprise Marketing Software and Cross-Channel Campaign Management Reports by Independent Research Firm https //www. prnewswire. com/news-releases/zeta-global-opens-ai-data-labs-in-san-francisco-and-nyc-300945353. html https //www. prnewswire. com/news-releases/zeta-global-recognized-in-enterprise-marketing-software-and-cross-channel-campaign-management-reports-by-independent-research-firm-300938241. html"
93,Entry Level Data Analyst Position,data analyst,/company/jerneltechcorp/jobs/Entry-Level-Data-Analyst-Position-202a045d33f64d76?fccid=36c1c2ad2cf5af10&vjs=3,"Position Data Analyst Our growing technology firm is looking for a Data Analyst who is able to turn project requirements into custom-formatted data reports. The ideal candidate for this position is able to do complete life cycle data generation and outline critical information for each Project Manager. We also need someone who is able to analyze business procedures and recommend specific types of data that can be used to improve upon them. Requirements Candidate having Analytical skills with core experience Role involves developing queries from My SQL. Knowledge of SQL, Excel or similar applications is mandatory. Expertise in My SQL & related querying languages. Expertise in Excel and advance excel skills Should have experience in Reporting and business analytics. Must have experience in MSBI SSIS, SSRS, SSAS . SQL server and Data Warehousing Very strong experience in TSQL,SQL Store procedures,Data analysis Extensive experience to perform Data Analysis Activities Designs Data Architectures Daily Tasks Performed Write efficient T-SQL. ETL using Bulk Insert, SSIS. Performance Tuning and Optimization using native monitoring and troubleshooting tools. Perform other duties as assigned. Skills Development Program -Highly qualified trainers, Hands-on professional training. Online Interactive session. One Live project with using SDLC Agile and waterfall . On Job Support with dedicated support team. Special Technical mock with our technical experts before every interview with specific to the Job Description. **Pay and Benefits We allow candidates work on flexi terms of percentage basis or in fixed annual salary. We provide health insurance. We provide 2 weeks paid vacation. We take care of expenses for Face to Face interviews. We provide Relocation expenses for the candidate. We provide one-week accommodation in client’s place unless you have your own arrangements. F1/CPT/OPT/Green Card/ USC /H4 EAD/L2 EAD are eligible. Job Types Full-time, Contract, Commission Salary $55,000. 00 $65,000. 00 per year Benefits Dental Insurance Employee Assistance Program Employee Discount Flexible Schedule Health Insurance Life Insurance Paid Time Off Parental Leave Professional Development Assistance Referral Program Relocation Assistance Tuition Reimbursement Vision Insurance Schedule Monday to Friday Supplemental Pay Bonus Pay Commission Pay Signing Bonus Tips Education Bachelor's Required Work Location One location Work Remotely Temporarily due to COVID-19"
94,"Data Analyst II, Prime Clerk",data analyst,/rc/clk?jk=7ba3598c2b575ffa&fccid=2b6243d317042ea1&vjs=3,"Prime Clerk is the leading global provider of complex claims administration and business services. Through our proprietary technology platforms and industry experts, we provide a full suite of claims administration services, leading notice media solutions, a robust business services platform and unrivaled subject matter expertise in global corporate actions. As a division of Duff & Phelps, Prime Clerk and its affiliates employ more than 3,500 employees in over 70 offices around the world. The Data Analyst position is primarily responsible for supporting the Client Services department related to data parsing, importing, managing and analyzing of client data. The selected candidate will work as part of a high functioning team, tasked with supporting day to day operations of a busy Legal Services provider. Independently define and develop solutions, with minimal direction, for a wide range of technical problems. Participate in team meetings and other collaborations, as well as design and peer reviews. Be flexible; prepared to approach things laterally; able to think outside the box. Interface with business stakeholders, to identify or clarify requirements in order to address various problems. Responsibilities Serve as a resource for executing ad-hoc data requests, custom reports, test scenarios, data migration, data analysis and quality assurance testing in an operations environment. Develop robust spreadsheet models with clearly defined inputs, calculations, and final output. Understand, evaluate and provide documentation, including data flow mapping, for new and existing spreadsheet models. Author queries to extract data from corporate sources for data analysis & reporting. Rearrange files, directories, and subdirectories in the DOS command line. Import data files into a Microsoft SQL Server database. Characterize results of data analysis in clear and simple terms for non-technical staff. Restructure and reconcile Excel files. Develop computer programs or macros to help automate repetitive manual tasks. Develop automated and reusable routines for extracting information from various data sources. Utilize VBA in new and existing Excel-based tools to automate recurring work processes. Integrate capability in Excel-based tools to both pull and push data from/to Share Point Server. Work with data in SQL Server databases, Oracle databases, and SAS Requirements A bachelor’s or master’s degree in mathematics, computer science, physics, chemistry, engineering, finance, accounting, or economics Experience in coding, programming, macros, or scripting Flexibility and willingness to figure it out as we go along Enthusiasm and desire to learn lots of technical skills Preferred Skills Experience with SQL queries. Experience with Excel VBA macros. Experience in complex formula authoring, array functions, dynamic named ranges, pivot tables, data validation, V & H lookups and conditional formatting Experience with computer programming Java, Ruby, Python, Perl, R, SAS, C, C++, etc. Experience with DOS command line. Experience with Share Point Designer, Info Path, Web Parts and workflow creation is a PLUS In order to be considered for a position at Duff & Phelps, you must formally apply via careers. duffandphelps. jobs Duff & Phelps is committed to providing equal opportunities in employment. We will not discriminate between applications for reason of gender, gender identity, race, religion, color, nationality, ethnic origin, sexual orientation, marital status, veteran status, age or disability. "
