,title,jobclass,url,jobdescription
57,Quality Control Data Analyst,data analyst,/pagead/clk?mo=r&ad=-6NYlbfkN0AJVhJRw9wUHBCF8R8adMoLXwMaKLwknIknnYTuOdK23ByS62K0QyKd_jtO1w7n5HTQ2zssLWkvGOELRprBm3r7SQmnBN9JDZijYewgpNPMaWXNJh6XoLUSbFVBL-AgSnf81Zrrv95S2f7uHFqbtf5ekrwqDkmXo-k6v04n-YxOLNQ8hWcsId080OH51Vbv1Up1frP15SDpnZQJrsrZ0IBBEfCZmQMhDTvuiADhlsuEsZEkYXTIOPSypX8sKquRaaj9Xk-jPsQlVWKgkUHk2kmIBE0f1dVqSKrOd8qidngniubneBeEs9Sp8NR97DYejG03p6_2vbk-RzSR6294kL-zP7nS3UoncixxvbZ0hb5XlYIQ4K-DhMOBKF4YLUFfNjT5QVtQoxb2ZLSbeQe1fiatUQTe7igwSy_xVzt1O3aEk0KzxOr3-ZNZcZb2HXjRVAaF0J5CAJ5NHr3sKpmadEQwqJWcZimeXWeWf5vPMTw7cDxG9loIbwMD8Z5wPt3BF-XWWZdhwXKKaW-kDSI5I2WymQhys0lZSS1nOR73I_VDLlFQh_Sq98CrMY0rZLKD_FQVE6UpiaB4_dXSeKPrbISoHraW1ikpaFThg4jhDb2GLZ72wn_emfxpohsRMfMM3kmhl_cTWwLSbMlO3MgN0gR7WJnRe8XBKFjHTQJZOLfiepkLnzUtbcO3qlQ8FoNjrQNVS32NNME45XjcxLZqE8YX19Bjac5yqilluZ7XPLFWnJBX4O-KtEjTFNnzohJH1eTiWwCOsyX6nzH4s7J2tzwR6oryPlyLmX4elG_Xw-hiViuVEXy467ORWmNlSRnWhQ3jZUWnfZKKLSoIuaKar1Gv1-sL-2WEOloqn718mntxoayBDHFx4Cea2-cW-xUBmEOoZCnpWRGB6nWCBElmUUIByUES4V6R5hbZsArMDejHH6-GHc7DHu9t0LkE_IxUEoXXJrh3PMxRhg==&p=10&fvj=0&vjs=3,Our client is in the Bio-therapeutics industry and they are seeking a Quality Control Data Analyst Salary/Hourly Rate Up to $45/hr Depending on experience Position Overview The Quality Control Data Analyst will review documentation associated with the operation of a c GMP QC laboratory Responsibilities of the Quality Control Data Analyst include application of uniform practices for review of analytical raw data and electronic data in the analytical laboratory supporting batch release stability cleaning verification raw materials release method qualification and method transfer activities The Quality Control Data Analyst will perform routine inspection of laboratory documentation for compliance with current industry standards is also within scope Responsibilities Review c GMP microbiology data generated during testing to support product release stability and facilities monitoring using HPLC UPLC Capillary Electrophoresis and wet chemistry methods Ensure standards for documentation and comply with SO Ps analytical methods and Good Documentation Practices and industry standards Review laboratory logbooks labeling and other documentation to ensure conformations with SO Ps and industry guidelines Provide technical support for monitoring and evaluating the performance of analytical methods to demonstrate ongoing method suitability Compile and summarize analytical raw data in various physical and electronic report formats Review protocols analytical reports and certificates of analysis Provide guidance and training to QC personnel to support company training in the procedures used to effectively execute testing May coordinate and track progress of analytical testing internally or at CR Os May participate in regulatory agency audits and inspections Qualifications Strong technical knowledge including an understanding of laboratory procedures methodology and standards required 3 years of QC analytical laboratory experience is preferred Experience in a regulated biopharmaceutical environment with analysis of biological molecules is preferred 3-5 years of experience testing pharmaceutical products in a GMP-regulated QC laboratory Experience with HPLC / UPLC spectrophotometers and capillary electrophoresis is preferred Knowledge of QC laboratory test procedures c GMP requirements ICH/USFDA guidelines raw material analysis method validation guidelines analytical method transfers finished products and stability testing Thorough knowledge of SO Ps and Federal Regulations to include GLP and GMP Familiarity with regulatory guidance documents from FDA EMEA and ICH Must be able to recognize the impact beyond a single site project or collaboration Education Requirements Master’s degree in Biochemistry Molecular Biology or a related field 3 years relevant experience or Bachelor’s degree 5 years of relevant GMP lab experience with bio-therapeutics preferred Benefits Atrium Care Package available The post Quality Control Data Analyst appeared first on Atrium 
58,Data Analyst,data analyst,/pagead/clk?mo=r&ad=-6NYlbfkN0BhNN3PPgKPbTMZB0Y0J5JTZS3FnMM-ugqbblX4_m-srDJielPNCs_lvQXXEB0CV7OX40fi-3gLd0MEz3Ek2QLuncLKAhzIbiM2pBCg1wVXTWaG2x4URbI6E_mrqHtfFJbdYxj1Pu8Ky1w3y5zNyMqIjjy8fMRyBczu2Nl85sZHBHIhp6Fim3VaBqV1YBhevWm9gvfq6bcpmiaEqKC3wdakC5fp6zdPGhRY-9W6Adnffkz2g1ku_c3n_D6vuItHsWX1FQ93fM23T3lKekpi_DYD9Wqr51EoR0LjHvSTmV-rYCfhN_xdKssCoi-NYZtlvVq81Ei8Trt3zIPKAb1_Ibw7Sv6U1XMmZ96yggvJlAJP3QzZTbLHtB4NS6l_HEmAiEzMtSPjSxuYdvqnnMQPzzEY0cJNIpp0XNFE2Zr9teH_tFEJshl5xGNPzep2CtJEGFgZKf9Z979mVA==&p=8&fvj=1&vjs=3,Data Analyst Franklin Lakes NJ9 Month Contract-to-hire$35/hour As the Data Analyst you be writing SQL code to manipulate and analyze client pharmaceutical data The Data Analyst will work through enterprise level data sets to find trends and present these findings within Visual Basic You will assist the Sales Team in preparing all Power Points related to data a story telling for client presentations You will play a key role in the strategic decision making process for major client deals Minimum Qualifications 2+ years of professional experience writing SQL code to manipulate large data sets2+ years of professional experience with data story telling and presentation utilizing Power Point Excel and Visual Basic VBA Project or coursework exposure to Python Responsibilities Manipulate cleanse and organize large enterprise data sets Make assumptions regarding trends and utilization of company products from data points Assist the Sales team by analyzing and making assumption off of data sets Create visualizations of this data to tell a story of the trends Assist Sales team in preparation for client presentations What’s In It For You?Opportunity to advance your career at a Fortune 15 Healthcare Company You will attend networking events with senior leadership Weekly paychecks Onsite cafeteria Job Type Contract Pay $35 00 per hour Benefits Health Insurance Schedule Monday to Friday Full Time Opportunity Yes Work Location One location Work Remotely Temporarily due to COVID-19
59,Data Analyst,data analyst,/rc/clk?jk=28582848c54ce9d3&fccid=d74c218bbf52305b&vjs=3,Responsible for assisting the Data Intelligence and Analytics team to address reporting and analysis requests gathering requirements for reporting tools validating data results and publication of routine reports Essential Functions Assist Data Intelligence and Analytics team in the organization and management of all open projects and tasks Assist with analysis and reporting requests gather and document reporting requirements reconcile findings Assist in the QA of report development to ensure results are accurate and meaningful Assist with product enhancements projects by writing SQL code based on the provided requirements Manage accuracy and enhancements to existing report publications Coordinate execution of adhoc report and research requests Maintain awareness of and ensure adherence to Zelis standards regarding privacy and professionalism Job Requirements Technical Skills / Knowledge Working knowledge of relational database concepts and SQL Demonstrated proficiency in creating meaningful analysis to help drive product development initiatives Demonstrated proficiency in bridging the gap between technical and non-technical teams to produce valuable tools and information Advanced knowledge of Microsoft Excel or similar tools Ability to manage and improve current processes Experience with Tableau Power BI or similar technology SSRS experience High attention to detail and demonstrated proficiency in report reconciliation Computer proficiency and technical aptitude with the ability to utilize CMS MS Office applications as well as analytics tools Works on assignments that are complex in nature in which judgment and initiative are required in resolving problems Independence/ Accountability Requires minimal daily supervision Receives detailed instruction on new assignments and determines next steps with guidance Regularly reviews goals and objectives with supervisor Demonstrates competence in relevant job responsibilities which allows for increasing level of independence Must have professional manner and respect the confidentiality of administrative matters and files Ability to manage and prioritize multiple tasks Ability to work under pressure and meet deadlines Problem Solving Attention to detail and concern for impact is essential Makes logical suggestions of likely causes of problems and independently suggests solutions Excellent organizational skills are required to prioritize responsibilities thus completing work in a timely fashion Outstanding ability to multiplex tasks as required Leadership Activities Proposes ideas and presents information within own group Must be proactive to ensure proper follow up and completion of projects Must maintain a professional demeanor in sensitive situations Assists other departments as necessary Must enjoy the research and brainstorming process Communication Skills Must work well with others Effectively communicates with others by giving and receiving feedback Communicates ideas and information clearly Actively participates in meetings Customary Education and Experience 2+ years business intelligence or reporting responsibility 2+ years in business analyst role or similar cross functional role Ability to accurately document and communicate reporting requirements Able to evaluate data and reports for trends and significant impact drivers Prior experience bridging the gap between technical and non-technical teams to produce valuable tools and information Advanced knowledge of Microsoft Excel or similar tools Experience with SQL and relational databases a plus Healthcare data experience a plus Zelis is a healthcare and financial technology growth company and market-leading provider of claims cost management and payments optimization solutions to price pay and explain healthcare claims Zelis delivers integrated network analytics network solutions payment integrity electronic payments and claims communications for payers healthcare providers and consumers in the medical dental and workers' compensation markets nationwide Zelis is backed by Parthenon Capital Partners and Bain Capital “We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color religion sex national origin disability status protected veteran status or any other characteristic protected by law ”
60,Financial Data Analyst Intern,data analyst,/company/ACS-Solutions/jobs/Financial-Data-Analyst-Intern-ccb6af8403cd3a12?fccid=049ad8776e7e7717&vjs=3,Position could include the following responsibilities 1 researching and reconciling the accounting system against the custody systems for both cash and securities 2 reconciling of incoming wires for non-depository settlement activity Tri-party Repos Time Deposits Physicals and MBS Pair offs using Net Settlement Reports 3 accurate processing of cash transactions on both the global and domestic platform 4 researching and resolving cash and general ledger issues 5 proficient in Excel 6 Experience with VBA python Job Type Full-time Salary $18 00 to $19 00 /hour Benefits Dental Insurance Health Insurance Vision Insurance Schedule 8 Hour Shift Day shift Monday to Friday Education Bachelor's Required Application Question Application proficiency Excel Python VBA must be able to work 40 hours per week MUST be local Undergraduate finance or programming-oriented preferred Do you have VBA and PYTHON experience?Work Location One location This Job Is Ideal for Someone Who Is High stress tolerance -- thrives in a high-pressure environment This Company Describes Its Culture as Team-oriented -- cooperative and collaborative Work Remotely No
61,Data Analyst- Healthcare Claims,data analyst,/rc/clk?jk=35c73e11ad90d6aa&fccid=d74c218bbf52305b&vjs=3,Responsible for assisting the Data Intelligence and Analytics team by addressing analytics for prospective clients and upsell opportunities working with Account Management and Sales teams KEY RESPONSIBILITIES Assist the Data Intelligence and Analytics team in the organization data processing and analysis of client upsell opportunities related to the Claims Editing product Assist in the QA of analytical results while adhering to client customization and exclusion limitations Assist with product enhancements projects by writing SQL code based on the provided requirements Coordinate and manage the execution of adhoc analysis and research requests Maintain awareness of and ensure adherence to Zelis standards regarding privacy and professionalism PROFESSIONAL EXPERIENCE Technical Skills / Knowledge Experience with the medical coding and various research guides and tools of healthcare claims Working knowledge of relational database concepts and SQL Proficiency in creating meaningful analysis to demonstrate savings to clients Effective communication skills including the ability to demonstrate proficiency in bridging the gap between technical and non-technical teams to produce valuable tools and information Advanced knowledge of Microsoft Excel or similar tools CPC or equivalent credentialing preferred but not required Ability to accurately document and communicate reporting requirements Ability to create new and improve current processes Experience with Tableau Power BI or similar technology preferred High attention to detail and demonstrated proficiency in report reconciliation Computer proficiency and technical aptitude with the ability to utilize CMS MS Office applications as well as analytics tools Works on assignments that are complex in nature in which judgment and initiative are required in resolving problems EDUCATION 2+ years medical coding or healthcare claims review data experience 2+ years in business analyst role or similar cross functional role Able to evaluate data and reports for trends and significant impact drivers Prior experience bridging the gap between technical and non-technical teams to produce valuable tools and information Advanced knowledge of Microsoft Excel or similar tools Experience with SQL and relational databases a plus Zelis is a healthcare and financial technology growth company and market-leading provider of claims cost management and payments optimization solutions to price pay and explain healthcare claims Zelis delivers integrated network analytics network solutions payment integrity electronic payments and claims communications for payers healthcare providers and consumers in the medical dental and workers' compensation markets nationwide Zelis is backed by Parthenon Capital Partners and Bain Capital “We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color religion sex national origin disability status protected veteran status or any other characteristic protected by law ”
62,Data Analyst - Business Intelligence (Lead Data Analyst),data analyst,/rc/clk?jk=3ac6913115f316eb&fccid=b4048be2884af072&vjs=3,The Bank of New York Mellon is a provider of investment services and investment management and we are a world-renowned leader in each When combined the power of our extensive capabilities can help drive your success in markets around the world BNY Mellon is the corporate brand of The Bank of New York Mellon Corporation BNY Mellon Technology's mission is to provide our business partners with technology based solutions that enhance their ability to be successful through world-class software solutions maintained on a stable and secure infrastructure and to provide our employees with the tools and means to enhance their professional qualifications and careers Our Team TSG Technology Services Group provides reliable resilient next-generation enterprise technology infrastructure and support that enables BNY Mellon employees to deliver the whole firm to their colleagues and clients around the world We are continuously improving automation and bridging the gap between cost customer needs and innovative tools to ensure the best possible experience TSG Production Services team is dedicated to ensuring that our technology environments are best in class Our Production Services team runs the systems that keep BNY Mellon running Ourmission is to deliver a full IT service management lifecycle across all run-the-bank applications and infrastructure support with the purpose of providing a controlled secure and predictable production environment Our team members use their technical skills and business knowledge to bring forth solutions that will take our company into the future If you are a collaborative continual learner with a global mindset and a desire to contribute to our company’s top priorities this is the place for you The Role As an integral member of our Operations Solutions team we are seeking a Data Analyst to implement and support business intelligence solutions maximize operational business productivity through information availability provide support and the information needed for optimizing business processes You must have a successful track record of developing robust BI solutions primarily using Microsoft SQL Server technologies Key Responsibilities Complete project responsibilities including design coding unit testing and documentation in a timely manner and at required level of quality Gather business requirements and translate them into effective BI solutions that make business decisions efficient actionable trustworthy and timely Define and implement data quality processes monitor and detect data quality issues Design build and implement ETL scripts using Microsoft SQL Server Integration Services Design build and implement BI reports using SQL Server Reporting Services Optimize complex stored procedures scripts functions and other BI components for best performance Provide support to the business community for self-service BI Thrive in a team environment and able to work independently as well Lead Data Analyst->> Analyzes application requirements and develops conceptual logical and first-cut physical database designs data models Creates associated data model documentation such as entity and attribute definitions and formats Assists in logical data designs to deliver stable and flexible high performance data solutions Investigates and corrects data discrepancies by reconciling faulty codes Provides data element naming consistent with standards and conventions and ensures that data dictionaries are maintained across multiple database environments mainframe distributed systems Ensures data content/quality by planning and conducting moderately complex data warehouse system tests monitoring test results and taking required corrective action Acts as a liaison to data owners to establish necessary data stewardship responsibilities accountability for a particular data element/verifying accuracy of the data element before loading it into the database and procedures Analyzes and designs data models logical databases and relational database definitions using both forward and backward engineering techniques Seeks opportunities to promote data sharing and to reduce redundant data processes within the corporation by identifying common structures across application areas Contributes to the achievement of related teams' objectives Bachelor's degree in computer science or a related discipline or equivalent work experience required 4-6 years of experience in data modeling data warehousing data entity analysis logical and relational database design or an equivalent combination of education and work experience required experience in the securities or financial services industry is a plus Qualifications Bachelor's degree in computer science or a related discipline or equivalent work experience required 4-6 years of experience in data modeling data warehousing data entity analysis logical and relational database design or an equivalent combination of education and work experience required experience in the securities or financial services industry is a plus Required Experience with Microsoft SQL Server 2016 -2019 including Microsoft SSAS SSRS and SSIS 5+ years of experience in T-SQL MSSQL 2016+ complex Stored Procedures scripts and Functions 3+ years of ETL experience using SSIS other ETL tools Pentaho Talend etc a plus Candidate must demonstrate strong software development skills and be able to communicate well with our team and external consultants Ability to analyze and resolve technical issues and problems and to identify different design alternatives Ability to communicate complex technical details to team management and non-technical people Excellent data profiling experience Excellent data modelling experience CA Erwin a plus Excellent data normalization experience All forms 1NF-6NF BCNF DV Anchor Experience with BI data visualization tools is desired SSRS Power BI Preferred Experience with BIML/BIML Script Experience with Microsoft MDM and DQS Experience with Data Vault 2 0 Experience with Biml Flex Knowledge of Service Desk/ITIL processes and KPI's Any formal training or experience with Data Vault 2 0 a Agile development methods BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer Minorities/Females/Individuals With Disabilities/Protected Veterans Our ambition is to build the best global team – one that is representative and inclusive of the diverse talent clients and communities we work with and serve – and to empower our team to do their best work We support wellbeing and a balanced life and offer a range of family-friendly inclusive employment policies and employee forums Primary Location United States-Pennsylvania-Pittsburgh Internal Jobcode 45092 Job Information Technology Organization Technology Services Group-HR06725 Requisition Number 2006905
63,Data Analyst,data analyst,/rc/clk?jk=fe3d3853c10db3fb&fccid=c2b07d5e614b125d&vjs=3,The Company Founded in 1973 Meyer and Associates is a boutique direct-marketing company selling insurance products through the sponsorship of college and university alumni associations We employ about 25 people in an entrepreneurial environment The Position This is a roll-up-your-sleeves position in a fast-paced client-driven regulated business We seek a technically confident high achiever who takes initiative learns fast and thrives on variety Teamwork is essential The Responsibilities As we have become increasingly reliant on complex data and data procedures we need a detail-oriented data analyst to manage several processes Data Manipulation Download review and map data using established rules and tools sanity checks using historical data and slice and dice based on segmentation rules Use pivot tables v-lookup and more Vendor Management Oversee database processing including merge/purge/opt outs data hygiene data appends and modeling Documentation Management Maintain data rules processes and procedures Reporting Collect manipulate run and disseminate recurring and ad hoc reports Some are internal Some are with third parties Some need modification Assistance Help others design reports manipulate data and routinize their work by consulting and advising on an as-needed basis Analysis Eventually digest reports make observations and draw conclusions The Requirements We’re looking for the right person to fill this position Contenders must “Fit” well with existing team Have a Bachelor’s degree Possess excellent communication math and reasoning skills Demonstrate relevant quantitative analysis experience Understand small business and be willing to pitch in as needed Be bright able to multi-task and a self-starter Have excellent Excel and Access skills SQL skills are a plus The Next Steps Submit your resume with “Data Analyst” in the subject line Include a customized cover letter; submissions without such a letter will not be reviewed If you do not live in New Jersey within 25 miles of Chatham please indicate why a job in Chatham is appealing to you Candidates of interest to Meyer and Associates will be contacted with additional information about the position and for a preliminary phone interview and employment testing Some candidates may then be invited for an interview 
64,SR BUSINESS DATA ANALYST PRN,data analyst,/rc/clk?jk=959c500f2ff25928&fccid=019abe7a92e94b3c&vjs=3,Short Description Work with business leaders to establish operational performance requirements and metrics for the assigned business unit Define and analyze the functional specifications necessary to translate data into meaningful and actionable information Develop and deploy tools and dashboards necessary for the timely and reliable access to this business information Special Requirements Education Master’s degree in Engineering or Analytical discipline Experience Minimum of 5 years of progressive business experience in a healthcare and/or a minimum of 5 years managing the delivery of Business Intelligence Data Warehousing solutions Experience in business process modeling and analysis Knowledgeable in areas of business process improvement /redesign /re-engineering Experience in managing projects through the development lifecycle defining requirements and functional specifications; as well as coordinating the development testing implementation and maintenance of business intelligence solutions Required License/Certifications/ Registration Certification in Business Intelligence tools and Project Management desirable Other Qualifications Understanding of performance requirements with demonstrated expertise in developing Key Performance Indicators for business units Knowledgeable in Information Systems definition /analysis of business process requirements and design/integration of Business Intelligence solutions Exceptional communication skills; ability to work independently and drive for results Critical thinker with strong research and analytical skills Advanced computer skills in Microsoft software; expertise in Excel and Access Advanced proficiency in reporting software systems e g Business Objects Crystal Proficiency in the application of data visualization tools Knowledge of Databases and query reporting
65,Post-Doctoral Research Scientist,research scientist,/pagead/clk?mo=r&ad=-6NYlbfkN0CHFXRG3kkdUdmmlVrgd8iCe035pugiL0RqZ4rwDlkiq_HaUFfJht6hnmNFKXkaKVKkTGiVEqfPmDeuTBF0uV_2rj_Iu0cQOZbuSaDyxUCvMjWRUuPnyp0ujiGYNYn5cmrEBgEfpLhmwUpEIpD63dNVshgcVWTR9hU3tsZ7D-XdhOStIQlXroIdVk2QSpdq-AhnBMyxnptO2Ab_PwIQZXOdad2Rkc0HO4mw3a9UJnfUl76p4fQRGxzPVUS8A1pmRcvxbkLyN3QuU31XIy3l1ziF2tPL7MH5eWRN1sWFRivwvkXowxqs1xTJ5JmzOE0hD_1Ta_TCwu87J1Nl6GKJMhseLyqve_GhoL2bMiamYz4Jjr5fKAkTVaQbQCZJ5dfj5D2xfixcrNi9N0-HWcJBdZoFgJ5RaRXA8FlZXUA_bbOmm2b00-YwGwqdBvrtVD5a8Zzyx_vVGkxDg-ydaduoO8hTQyiRbcmvaPJsU-uqHVktb9teO6vNdzGvxzEArdF5VlkvYrpqRepviFYH3tCN4yI8T9aT1tRYDaLcTZGL3catkEQuwO-g1JE6zDU_NmhJ0ghK-9ooe1C4lR7nFVT2Gn7-s7V5evlCeNKD5Fi5dZfn1-8uTlcpdgL4e06cilop1pzUNpTP80V6DpKSmSqC7I7JV8gQmP0AwYEZj19Sdr0iKod3QmQJ0PTkXNKj1gNNNOHQsm0yd_RpEQ==&p=0&fvj=0&vjs=3,Are you actively seeking for a new Ph D Research Scientist role in New Brunswick New Jersey area or know someone that is? I have a CONTRACT opportunity with an American pharmaceutical company that manufactures prescription pharmaceuticals and biologics in several therapeutic areas including cancer HIV/AIDS cardiovascular disease diabetes hepatitis rheumatoid arthritis and psychiatric disorders If you meet the requirements please send me your updated resume to Kelly Hua@Yoh Com Position description The postdoctoral position is a research position in an industrial setting with the opportunity to collaborate across multiple disciplines that is afforded by a large biopharmaceutical company such as our genomics analytical and process development groups You will be encouraged to present and publish your findings With a commitment to continuous improvement a Postdoctoral position in the Molecular Biology and Analytics is open to work on understanding and developing new technology for commercial cell line development CLD The areas available for research include improved cell line expression and screens reduced development time and understanding the performance capabilities of our base CHO cell substrate The appointment is for two years providing appropriate progress occurs in the first year The fellow will design and lead the scientific strategy Interested candidates who will have their Ph D before the start of this postdoctoral fellowship should submit a research proposal related to this opportunity that is a maximum of 2 pages clarity and brevity are prized along with their resume It is anticipated a strong molecular and/or cellular background is needed for success although other backgrounds will be considered depending on your research proposal Responsibilities Maintain and work in a safe environment Develop lead and carry out research strategy to improve CLD technology or its understanding Work collaboratively within the company and with external parties Present and publish data at internal and public forums Maintain proper documentation of all research Additional responsibilities as assigned Requirements Ph D in Cell Biology Molecular Biology or a related discipline or if aligned with your research proposal Scientific excellence creative problem solving skills effective oral and written communication capabilities Additional Skills Cell culture and Molecular Biology skills Opportunity is Calling Apply Now! Recruiter Kelly Hua Kelly Hua@yoh com What’s In It For You? We welcome you to be a part of one of the largest global staffing companies to meet your career aspirations Yoh’s network of client companies has been employing professionals like you for over 65 years in the U S UK and Canada Join Yoh’s extensive talent community that will provide you with access to Yoh’s vast network of opportunities and gain access to this exclusive opportunity available to you Medical Dental Vision Benefits 401K Retirement Saving Plan Life Disability Insurance Direct Deposit weekly e Payroll Employee Discount Programs Referral Bonus Programs Yoh makes finding and applying for jobs simple Partner with Yoh to find the right opportunities across multiple industries in the US and UK Find out more here! Yoh a Day Zimmermann company is an Equal Opportunity Employer M/F/D/V Click here to contact us if you are an individual with a disability and require accommodation in the application process #ESNALS #Zip ESD
66,Associate Research Scientist (Flow Cytometry),research scientist,/rc/clk?jk=5541d2d5f4393126&fccid=772a1485bbbe4156&vjs=3,Associate Research Scientist Flow Cytometry 20003679 The Research Scientist Flow Cytometry will be responsible for Accepting and logging in all clinical samples that arrive for the group Processing of the clinical samples o Processing can either be preparing the samples for storage for analysis at a later date or processing the samples for immediate analysis and acquiring the data on the group’s flow cytometers o Will also run the repetitive sample analysis portions of assay validation Other supportive tasks will be required and the Flow Cytometry Scientist should be willing to take these on Please Note All scientists participating in any afore mentioned tasks are required to undergo training by FTE members of the team and qualify based of specific performance criteria BS in biology or related scientific field 1+ year experience in a laboratory setting Must Have Minimum of BA/BS Degree or equivalent from accredited institution General understanding of GLP guidelines and regulations Ability to follow SO Ps Strong organization and record keeping ability Strong written and verbal communication skills Strong interpersonal and organizational skills ability to multitask Ability to work as a member of a team in a high pressure environment Ability to work on site in Hopewell and Lawrenceville Nice to Have An understanding of the immune system is a plus Experience in industry or in a contract research organization is highly desirable Experience with flow cytometry is very desirable Familiarity with electronic notebooks is a plus Primary Location North America USA-Princeton-301D-College Rd-E Job Bioanalytics Schedule Full-time Travel No Employee Status Regular
67,Post Doctoral Research Scientist,research scientist,/rc/clk?jk=238fbddb83d596d8&fccid=72429073be0d8270&vjs=3,The postdoctoral position is a research position in an industrial setting with the opportunity to collaborate across multiple disciplines that is afforded by a large biopharmaceutical company such as our genomics analytical and process development groups You will be encouraged to present and publish your findings With a commitment to continuous improvement a Postdoctoral position in the Molecular Biology and Analytics is open to work on understanding and developing new technology for commercial cell line development CLD The areas available for research include improved cell line expression and screens reduced development time and understanding the performance capabilities of our base CHO cell substrate The appointment is for two years providing appropriate progress occurs in the first year The fellow will design and lead the scientific strategy Interested candidates who will have their Ph D before the start of this postdoctoral fellowship should submit a research proposal related to this opportunity that is a maximum of 2 pages clarity and brevity are prized along with their resume It is anticipated a strong molecular and/or cellular background is needed for success although other backgrounds will be considered depending on your research proposal Responsibilities Maintain and work in a safe environment Develop lead and carry out research strategy to improve CLD technology or its understanding Work collaboratively within Bristol-Myers Squibb Company and with external parties Present and publish data at internal and public forums Maintain proper documentation of all research Additional responsibilities as assigned Requirements Ph D in Cell Biology Molecular Biology or a related discipline or if aligned with your research proposal Scientific excellence creative problem solving skills effective oral and written communication capabilities
68,Research Scientist,research scientist,/rc/clk?jk=33ce0368c5de7464&fccid=ab80830a7397bac3&vjs=3,Genesis Research Discovery Institute GRDI is a member of the Genesis Biotechnology Group GBG GBG is a consortium of entities and institutes in the fields of molecular biology medicinal chemistry and biotechnology Our mission is to improve the patient’s quality of life by linking basic science and the development of diagnostic and pre-clinical treatments We provide clinical laboratory services through a CLIA certified clinical laboratory with multiple state licensing The laboratory specializes in state of the art; automated DNA based molecular analysis of a variety of chronic and infectious diseases Our GBG members are also engaged in research and development of complex genetic tests screening for potential drugs and drug targets clinical trials and other research and academic collaborations The Institute for Biomarker Research a division GRDI has an opening for a Research Scientist Next Generation Sequencing position to complement its existing assay development efforts in clinical diagnostics The successful candidate will assist in the development of molecular clinical diagnostic tests and perform routine molecular biology and next-generation sequencing procedures following Good Laboratory Practices GLP and Standard Operating Procedures SO Ps in accordance with regulatory guidelines In addition to assay development and validation the successful candidate will also provide interpretation support and troubleshooting of assays performed in a clinical diagnostics setting Previous experience with next-generation sequencing platforms is required Requirements Hold a Ph D or M D /Ph D in a relevant discipline with two years’ experience performing wet lab molecular biology procedures High-complexity Clinical Laboratory Director HCLD certification in Molecular Diagnostics from the American Board of Bioanalysis ABB is a plus Demonstrate strong bench skills with routine molecular biology lab techniques such a nucleic acid extraction nucleic acid QC PCR and QRT-PCR molecular cloning and Sanger DNA sequencing Experience with NGS platforms Illumina and Ion Torrent and NGS library preparation is a requirement Experience with assay development and validation of molecular assays and troubleshooting support of assays performed by the clinical laboratory Have a working knowledge of Good Laboratory Practices GLP and other relevant regulatory agency standards such as CLIA and CAP Assist with the generation and updating of laboratory SO Ps Perform and document all specimen test procedures with accuracy consistency and timeliness in accordance with laboratory SO Ps and regulatory guidelines Have excellent written spoken and presentation skills to specialists and non-specialists Have strong analytical troubleshooting and problem-solving skills We Offer Competitive Salary Medical Dental Vision Insurance Life Insurance Short and Long Term Disability Voluntary Policies Accident Hospital Indemnity Critical Illness Supplemental STD Legal Plan Identity Theft Protection401 k Plan Business Casual Environment Credit Union Visit us at http //www mdlab com Medical Diagnostic Laboratories LLC is an equal opportunity employer 
